SPECTRUM - MS
c12_1-qb.raw
FTMS - p NSI Full ms [100.00-1000.00]
Scan #: 1
RT: 1.50
m/z	Intensity	Relative	Noise
  277.3889	      0.1	    0.00	    1.97
  277.3953	      0.2	    0.00	    1.97
  277.3988	      0.2	    0.00	    1.97
  277.4053	      0.1	    0.00	    1.97
  277.4140	      0.1	    0.00	    1.97
  277.4429	      0.1	    0.00	    1.97
  277.4603	      0.1	    0.00	    1.97
  277.4660	      0.2	    0.00	    1.97
  277.4701	      0.1	    0.00	    1.97
  277.4765	      0.2	    0.00	    1.97
  277.4776	      0.3	    0.00	    1.97
  277.4812	      0.2	    0.00	    1.97
  277.5059	      0.2	    0.00	    1.97
  277.5138	      0.3	    0.00	    1.97
  277.5184	      0.1	    0.00	    1.97
  277.5292	      0.1	    0.00	    1.97
  277.5340	      0.1	    0.00	    1.97
  277.5392	      0.1	    0.00	    1.97
  277.5732	      0.1	    0.00	    1.97
  277.5912	      0.1	    0.00	    1.97
  277.5999	      0.1	    0.00	    1.97
  277.6058	      0.2	    0.00	    1.97
  277.6115	      0.2	    0.00	    1.97
  277.6187	      0.1	    0.00	    1.97
  277.6210	      0.1	    0.00	    1.97
  277.6270	      0.1	    0.00	    1.97
  277.6302	      0.1	    0.00	    1.97
  277.6460	      0.3	    0.00	    1.97
  277.6502	      0.4	    0.00	    1.97
  277.6577	      0.1	    0.00	    1.97
  277.6682	      0.2	    0.00	    1.97
  277.6751	      0.2	    0.00	    1.97
  277.6868	      0.1	    0.00	    1.97
  277.6954	      0.1	    0.00	    1.97
  277.7005	      0.1	    0.00	    1.97
  277.7112	      0.1	    0.00	    1.97
  277.7290	      0.1	    0.00	    1.97
  277.7495	      0.1	    0.00	    1.97
  277.7613	      0.3	    0.00	    1.97
  277.7757	      0.1	    0.00	    1.97
  277.7880	      0.2	    0.00	    1.97
  277.7925	      0.1	    0.00	    1.97
  277.7953	      0.1	    0.00	    1.97
  277.8130	      0.1	    0.00	    1.97
  277.8171	      0.1	    0.00	    1.97
  277.8251	      0.2	    0.00	    1.97
  277.8298	      0.2	    0.00	    1.97
  277.8560	      0.2	    0.00	    1.97
  277.8601	      0.2	    0.00	    1.97
  277.8664	      0.1	    0.00	    1.97
  277.8751	      0.1	    0.00	    1.97
  277.8783	      0.2	    0.00	    1.97
  277.8829	      0.1	    0.00	    1.97
  277.8880	      0.1	    0.00	    1.97
  277.8932	      0.3	    0.00	    1.97
  277.8958	      0.3	    0.00	    1.97
  277.8991	      0.1	    0.00	    1.97
  277.9025	      0.1	    0.00	    1.97
  277.9139	      0.3	    0.00	    1.97
  277.9179	      0.1	    0.00	    1.97
  277.9211	      0.1	    0.00	    1.97
  277.9297	      0.1	    0.00	    1.97
  277.9333	      0.1	    0.00	    1.97
  277.9408	      0.2	    0.00	    1.97
  277.9467	      0.1	    0.00	    1.97
  277.9528	      0.2	    0.00	    1.97
  277.9622	      0.3	    0.00	    1.97
  277.9772	      0.3	    0.00	    1.97
  277.9873	      0.2	    0.00	    1.97
  278.0001	      1.4	    0.00	    1.97
  278.0059	      0.1	    0.00	    1.97
  278.0101	      0.1	    0.00	    1.97
  278.0134	      0.2	    0.00	    1.97
  278.0236	      6.3	    0.01	    1.97
  278.0361	      1.0	    0.00	    1.97
  278.0418	      0.2	    0.00	    1.97
  278.0453	      0.3	    0.00	    1.97
  278.0521	      0.1	    0.00	    1.97
  278.0562	      0.8	    0.00	    1.97
  278.0643	      0.4	    0.00	    1.97
  278.0695	      1.6	    0.00	    1.97
  278.0766	    181.3	    0.16	    1.97
  278.0821	      0.5	    0.00	    1.97
  278.0879	      1.0	    0.00	    1.97
  278.0932	    641.0	    0.57	    1.97
  278.1009	      0.6	    0.00	    1.97
  278.1055	      0.9	    0.00	    1.97
  278.1098	      0.1	    0.00	    1.97
  278.1141	      0.2	    0.00	    1.97
  278.1216	      0.2	    0.00	    1.97
  278.1255	      0.4	    0.00	    1.97
  278.1294	      0.6	    0.00	    1.97
  278.1326	      0.2	    0.00	    1.97
  278.1448	      0.3	    0.00	    1.97
  278.1509	      0.2	    0.00	    1.97
  278.1544	      0.2	    0.00	    1.97
  278.1633	      0.1	    0.00	    1.97
  278.1719	      0.1	    0.00	    1.97
  278.1755	      0.4	    0.00	    1.97
  278.1843	      0.9	    0.00	    1.97
  278.1942	      0.1	    0.00	    1.97
  278.2004	      0.1	    0.00	    1.97
  278.2050	      0.1	    0.00	    1.97
  278.2084	      0.1	    0.00	    1.97
  278.2202	      7.8	    0.01	    1.97
  278.2255	      0.1	    0.00	    1.97
  278.2321	      0.1	    0.00	    1.97
  278.2382	      0.1	    0.00	    1.97
  278.2441	      0.1	    0.00	    1.97
  278.2554	      0.1	    0.00	    1.97
  278.2632	      0.1	    0.00	    1.97
  278.2694	      0.2	    0.00	    1.97
  278.2772	      0.2	    0.00	    1.97
  278.2807	      0.1	    0.00	    1.97
  278.2821	      0.1	    0.00	    1.97
  278.2840	      0.2	    0.00	    1.97
  278.2932	      0.2	    0.00	    1.97
  278.3014	      0.1	    0.00	    1.97
  278.3106	      0.3	    0.00	    1.97
  278.3382	      0.1	    0.00	    1.97
  278.3426	      0.2	    0.00	    1.97
  278.3582	      0.2	    0.00	    1.97
  278.3775	      0.1	    0.00	    1.97
  278.3873	      0.1	    0.00	    1.97
  278.3986	      0.1	    0.00	    1.97
  278.4027	      0.2	    0.00	    1.97
  278.4092	      0.1	    0.00	    1.97
  278.4153	      0.1	    0.00	    1.97
  278.4166	      0.1	    0.00	    1.97
  278.4177	      0.1	    0.00	    1.97
  278.4257	      0.2	    0.00	    1.97
  278.4355	      0.1	    0.00	    1.97
  278.4435	      0.1	    0.00	    1.97
  278.4559	      0.1	    0.00	    1.97
  278.4702	      0.1	    0.00	    1.97
  278.4775	      0.4	    0.00	    1.97
  278.4864	      0.2	    0.00	    1.97
  278.4914	      0.1	    0.00	    1.97
  278.4941	      0.1	    0.00	    1.97
  278.4994	      0.1	    0.00	    1.97
  278.5125	      0.1	    0.00	    1.97
  278.5156	      0.1	    0.00	    1.97
  278.5238	      0.1	    0.00	    1.97
  278.5296	      0.1	    0.00	    1.97
  278.5356	      0.3	    0.00	    1.97
  278.5545	      0.1	    0.00	    1.97
  278.5764	      0.4	    0.00	    1.97
  278.5830	      0.1	    0.00	    1.97
  278.6098	      0.1	    0.00	    1.97
  278.6179	      0.3	    0.00	    1.97
  278.6237	      0.2	    0.00	    1.97
  278.6312	      0.2	    0.00	    1.97
  278.6418	      0.1	    0.00	    1.97
  278.6468	      0.2	    0.00	    1.97
  278.6537	      0.1	    0.00	    1.97
  278.6587	      0.1	    0.00	    1.97
  278.6636	      0.1	    0.00	    1.97
  278.6668	      0.2	    0.00	    1.97
  278.6734	      0.2	    0.00	    1.97
  278.6753	      0.2	    0.00	    1.97
  278.6775	      0.1	    0.00	    1.97
  278.6785	      0.1	    0.00	    1.97
  278.7005	      0.1	    0.00	    1.97
  278.7123	      0.1	    0.00	    1.97
  278.7341	      0.1	    0.00	    1.97
  278.7380	      0.1	    0.00	    1.97
  278.7434	      0.2	    0.00	    1.97
  278.7549	      0.1	    0.00	    1.97
  278.7576	      0.1	    0.00	    1.97
  278.7635	      0.2	    0.00	    1.97
  278.7672	      0.1	    0.00	    1.97
  278.7704	      0.1	    0.00	    1.97
  278.7747	      0.1	    0.00	    1.97
  278.7811	      0.1	    0.00	    1.97
  278.7900	      0.1	    0.00	    1.97
  278.7952	      0.2	    0.00	    1.97
  278.8023	      0.1	    0.00	    1.97
  278.8097	      0.1	    0.00	    1.97
  278.8227	      0.2	    0.00	    1.97
  278.8335	      0.1	    0.00	    1.97
  278.8376	      0.2	    0.00	    1.97
  278.8418	      0.1	    0.00	    1.97
  278.8470	      0.1	    0.00	    1.97
  278.8529	      0.1	    0.00	    1.97
  278.8714	      2.2	    0.00	    1.97
  278.8999	      0.1	    0.00	    1.97
  278.9072	      0.1	    0.00	    1.97
  278.9197	      0.1	    0.00	    1.97
  278.9247	      0.1	    0.00	    1.97
  278.9293	      0.1	    0.00	    1.97
  278.9426	      0.2	    0.00	    1.97
  278.9467	      0.1	    0.00	    1.97
  278.9536	      0.2	    0.00	    1.97
  278.9566	      0.1	    0.00	    1.97
  278.9668	      0.2	    0.00	    1.97
  278.9699	      0.2	    0.00	    1.97
  278.9878	      0.2	    0.00	    1.97
  278.9890	      0.1	    0.00	    1.97
  278.9904	      0.1	    0.00	    1.97
  278.9915	      0.1	    0.00	    1.97
  279.0078	      1.9	    0.00	    1.97
  279.0203	      0.2	    0.00	    1.97
  279.0241	      0.2	    0.00	    1.97
  279.0348	      0.1	    0.00	    1.97
  279.0392	      0.2	    0.00	    1.97
  279.0431	      0.4	    0.00	    1.97
  279.0492	      0.1	    0.00	    1.97
  279.0538	      0.5	    0.00	    1.97
  279.0642	      0.1	    0.00	    1.97
  279.0676	      0.2	    0.00	    1.97
  279.0724	      0.3	    0.00	    1.97
  279.0772	     68.6	    0.06	    1.97
  279.0842	      0.1	    0.00	    1.97
  279.0891	      3.1	    0.00	    1.97
  279.0966	     16.0	    0.01	    1.97
  279.1003	      3.5	    0.00	    1.97
  279.1074	      0.4	    0.00	    1.97
  279.1137	      5.4	    0.00	    1.97
  279.1204	      0.2	    0.00	    1.97
  279.1272	      0.3	    0.00	    1.97
  279.1335	      0.2	    0.00	    1.97
  279.1374	      0.3	    0.00	    1.97
  279.1398	      0.1	    0.00	    1.97
  279.1414	      0.1	    0.00	    1.97
  279.1462	      0.6	    0.00	    1.97
  279.1521	      0.2	    0.00	    1.97
  279.1591	      0.5	    0.00	    1.97
  279.1630	      0.9	    0.00	    1.97
  279.1756	      0.2	    0.00	    1.97
  279.1771	      0.2	    0.00	    1.97
  279.1822	      0.2	    0.00	    1.97
  279.1864	      0.5	    0.00	    1.97
  279.1926	      0.1	    0.00	    1.97
  279.1973	      0.3	    0.00	    1.97
  279.2099	      0.2	    0.00	    1.97
  279.2139	      0.1	    0.00	    1.97
  279.2238	      0.3	    0.00	    1.97
  279.2257	      0.3	    0.00	    1.97
  279.2275	      0.4	    0.00	    1.97
  279.2326	   4146.5	    3.68	    1.97
  279.2388	      1.2	    0.00	    1.97
  279.2432	      0.1	    0.00	    1.97
  279.2506	      0.1	    0.00	    1.97
  279.2521	      0.1	    0.00	    1.97
  279.2554	      0.3	    0.00	    1.97
  279.2643	      0.1	    0.00	    1.97
  279.2733	      0.2	    0.00	    1.97
  279.2815	      0.3	    0.00	    1.97
  279.2839	      0.1	    0.00	    1.97
  279.2907	      0.2	    0.00	    1.97
  279.2948	      0.1	    0.00	    1.97
  279.2959	      0.1	    0.00	    1.97
  279.2968	      0.1	    0.00	    1.97
  279.3028	      0.2	    0.00	    1.97
  279.3115	      0.2	    0.00	    1.97
  279.3148	      0.1	    0.00	    1.97
  279.3328	      0.1	    0.00	    1.97
  279.3672	      0.1	    0.00	    1.97
  279.3729	      0.1	    0.00	    1.97
  279.3815	      0.1	    0.00	    1.97
  279.3888	      0.1	    0.00	    1.97
  279.4013	      0.2	    0.00	    1.97
  279.4117	      0.1	    0.00	    1.97
  279.4153	      0.2	    0.00	    1.97
  279.4193	      0.1	    0.00	    1.97
  279.4250	      0.1	    0.00	    1.97
  279.4307	      0.1	    0.00	    1.97
  279.4455	      0.1	    0.00	    1.97
  279.4592	      0.1	    0.00	    1.97
  279.4694	      0.1	    0.00	    1.97
  279.4756	      0.1	    0.00	    1.97
  279.4833	      0.1	    0.00	    1.97
  279.4893	      0.2	    0.00	    1.97
  279.4924	      0.2	    0.00	    1.97
  279.4982	      0.1	    0.00	    1.97
  279.5008	      0.1	    0.00	    1.97
  279.5101	      0.1	    0.00	    1.97
  279.5127	      0.1	    0.00	    1.97
  279.5190	      0.1	    0.00	    1.97
  279.5365	      0.1	    0.00	    1.97
  279.5426	      0.2	    0.00	    1.97
  279.5568	      0.1	    0.00	    1.97
  279.5597	      0.1	    0.00	    1.97
  279.5685	      0.1	    0.00	    1.97
  279.5765	      0.1	    0.00	    1.97
  279.5898	      0.1	    0.00	    1.97
  279.6035	      0.1	    0.00	    1.97
  279.6061	      0.2	    0.00	    1.97
  279.6118	      0.1	    0.00	    1.97
  279.6216	      0.1	    0.00	    1.97
  279.6305	      0.1	    0.00	    1.97
  279.6513	      0.1	    0.00	    1.97
  279.6571	      0.1	    0.00	    1.97
  279.6581	      0.1	    0.00	    1.97
  279.6592	      0.1	    0.00	    1.97
  279.6618	      0.1	    0.00	    1.97
  279.6739	      0.3	    0.00	    1.97
  279.6809	      0.1	    0.00	    1.97
  279.6817	      0.1	    0.00	    1.97
  279.6834	      0.1	    0.00	    1.97
  279.6922	      0.3	    0.00	    1.97
  279.7052	      0.2	    0.00	    1.97
  279.7092	      0.1	    0.00	    1.97
  279.7149	      0.1	    0.00	    1.97
  279.7375	      0.1	    0.00	    1.97
  279.7449	      0.1	    0.00	    1.97
  279.7505	      0.4	    0.00	    1.97
  279.7556	      0.1	    0.00	    1.97
  279.7680	      0.1	    0.00	    1.97
  279.7719	      0.1	    0.00	    1.97
  279.7855	      0.1	    0.00	    1.97
  279.7952	      0.1	    0.00	    1.97
  279.8032	      0.1	    0.00	    1.97
  279.8103	      0.2	    0.00	    1.97
  279.8165	      0.1	    0.00	    1.97
  279.8246	      0.1	    0.00	    1.97
  279.8380	      0.1	    0.00	    1.97
  279.8428	      0.1	    0.00	    1.97
  279.8633	      0.2	    0.00	    1.97
  279.8718	      0.2	    0.00	    1.97
  279.8759	      0.1	    0.00	    1.97
  279.8793	      0.1	    0.00	    1.97
  279.8855	      0.1	    0.00	    1.97
  279.8892	      0.1	    0.00	    1.97
  279.8908	      0.1	    0.00	    1.97
  279.8916	      0.1	    0.00	    1.97
  279.9002	      0.1	    0.00	    1.97
  279.9041	      0.1	    0.00	    1.97
  279.9083	      0.1	    0.00	    1.97
  279.9144	      0.1	    0.00	    1.97
  279.9196	      0.2	    0.00	    1.97
  279.9270	      0.1	    0.00	    1.97
  279.9309	      0.1	    0.00	    1.97
  279.9370	      0.3	    0.00	    1.97
  279.9546	      0.3	    0.00	    1.97
  279.9613	      0.2	    0.00	    1.97
  279.9661	      0.1	    0.00	    1.97
  279.9710	      0.1	    0.00	    1.97
  279.9798	      0.1	    0.00	    1.97
  279.9848	      0.1	    0.00	    1.97
  279.9903	      0.2	    0.00	    1.97
  279.9967	      0.7	    0.00	    1.97
  280.0017	      0.3	    0.00	    1.97
  280.0112	      0.1	    0.00	    1.97
  280.0227	      0.4	    0.00	    1.97
  280.0277	      0.3	    0.00	    1.97
  280.0307	      0.1	    0.00	    1.97
  280.0470	      0.2	    0.00	    1.97
  280.0504	      0.2	    0.00	    1.97
  280.0603	      0.4	    0.00	    1.97
  280.0653	      0.1	    0.00	    1.97
  280.0692	      0.1	    0.00	    1.97
  280.0726	      1.9	    0.00	    1.97
  280.0779	      0.5	    0.00	    1.97
  280.0804	      1.1	    0.00	    1.97
  280.0878	      9.3	    0.01	    1.97
  280.0947	      0.4	    0.00	    1.97
  280.1004	     10.5	    0.01	    1.97
  280.1089	      3.0	    0.00	    1.97
  280.1216	      0.1	    0.00	    1.97
  280.1306	      0.3	    0.00	    1.97
  280.1415	      0.4	    0.00	    1.97
  280.1467	      0.3	    0.00	    1.97
  280.1519	      0.2	    0.00	    1.97
  280.1553	      0.1	    0.00	    1.97
  280.1566	      0.1	    0.00	    1.97
  280.1576	      0.1	    0.00	    1.97
  280.1656	      0.6	    0.00	    1.97
  280.1739	      0.4	    0.00	    1.97
  280.1787	      0.4	    0.00	    1.97
  280.1836	      0.1	    0.00	    1.97
  280.1890	      0.2	    0.00	    1.97
  280.2032	      0.1	    0.00	    1.97
  280.2285	      0.1	    0.00	    1.97
  280.2316	      0.1	    0.00	    1.97
  280.2359	    636.0	    0.56	    1.97
  280.2421	      0.1	    0.00	    1.97
  280.2465	      0.3	    0.00	    1.97
  280.2600	      0.1	    0.00	    1.97
  280.2705	      0.1	    0.00	    1.97
  280.2773	      0.1	    0.00	    1.97
  280.2842	      0.1	    0.00	    1.97
  280.2946	      0.1	    0.00	    1.97
  280.2982	      0.1	    0.00	    1.97
  280.3030	      0.3	    0.00	    1.97
  280.3064	      0.1	    0.00	    1.97
  280.3096	      0.1	    0.00	    1.97
  280.3140	      0.3	    0.00	    1.97
  280.3161	      0.1	    0.00	    1.97
  280.3311	      0.1	    0.00	    1.97
  280.3361	      0.1	    0.00	    1.97
  280.3447	      0.1	    0.00	    1.97
  280.3672	      0.2	    0.00	    1.97
  280.3750	      0.3	    0.00	    1.97
  280.3807	      0.1	    0.00	    1.97
  280.3842	      0.2	    0.00	    1.97
  280.3938	      0.1	    0.00	    1.97
  280.3991	      0.2	    0.00	    1.97
  280.4003	      0.2	    0.00	    1.97
  280.4045	      0.4	    0.00	    1.97
  280.4152	      0.3	    0.00	    1.97
  280.4210	      0.1	    0.00	    1.97
  280.4312	      0.1	    0.00	    1.97
  280.4344	      0.1	    0.00	    1.97
  280.4632	      0.1	    0.00	    1.97
  280.4678	      0.1	    0.00	    1.97
  280.4720	      0.1	    0.00	    1.97
  280.4791	      0.1	    0.00	    1.97
  280.4913	      0.1	    0.00	    1.97
  280.4956	      0.2	    0.00	    1.97
  280.5078	      0.2	    0.00	    1.97
  280.5346	      0.1	    0.00	    1.97
  280.5377	      0.1	    0.00	    1.97
  280.5424	      0.2	    0.00	    1.97
  280.5502	      0.1	    0.00	    1.97
  280.5533	      0.1	    0.00	    1.97
  280.5578	      0.2	    0.00	    1.97
  280.5641	      0.1	    0.00	    1.97
  280.5692	      0.1	    0.00	    1.97
  280.5756	      0.3	    0.00	    1.97
  280.5764	      0.3	    0.00	    1.97
  280.5890	      0.2	    0.00	    1.97
  280.5930	      0.3	    0.00	    1.97
  280.5974	      0.2	    0.00	    1.97
  280.6658	      0.1	    0.00	    1.97
  280.6752	      0.1	    0.00	    1.97
  280.6965	      0.1	    0.00	    1.97
  280.6977	      0.1	    0.00	    1.97
  280.6991	      0.1	    0.00	    1.97
  280.7033	      0.1	    0.00	    1.97
  280.7071	      0.2	    0.00	    1.97
  280.7161	      0.1	    0.00	    1.97
  280.7205	      0.1	    0.00	    1.97
  280.7382	      0.1	    0.00	    1.97
  280.7396	      0.2	    0.00	    1.97
  280.7527	      0.1	    0.00	    1.97
  280.7621	      0.1	    0.00	    1.97
  280.7709	      0.2	    0.00	    1.97
  280.7774	      0.1	    0.00	    1.97
  280.7785	      0.1	    0.00	    1.97
  280.7801	      0.1	    0.00	    1.97
  280.8089	      0.1	    0.00	    1.97
  280.8179	      0.1	    0.00	    1.97
  280.8273	      0.3	    0.00	    1.97
  280.8347	      0.1	    0.00	    1.97
  280.8455	      0.3	    0.00	    1.97
  280.8493	      0.2	    0.00	    1.97
  280.8533	      0.3	    0.00	    1.97
  280.8560	      0.1	    0.00	    1.97
  280.8595	      0.1	    0.00	    1.97
  280.8647	      0.2	    0.00	    1.97
  280.8697	      0.1	    0.00	    1.97
  280.8732	      0.1	    0.00	    1.97
  280.8851	      0.1	    0.00	    1.97
  280.8980	      0.1	    0.00	    1.97
  280.9088	      0.1	    0.00	    1.97
  280.9277	      0.2	    0.00	    1.97
  280.9395	      0.1	    0.00	    1.97
  280.9584	      0.2	    0.00	    1.97
  280.9623	      0.1	    0.00	    1.97
  280.9675	      0.1	    0.00	    1.97
  280.9713	      0.1	    0.00	    1.97
  280.9788	      0.1	    0.00	    1.97
  280.9828	      0.2	    0.00	    1.97
  280.9913	      0.2	    0.00	    1.97
  280.9977	      0.1	    0.00	    1.97
  281.0214	      0.2	    0.00	    1.97
  281.0268	      0.1	    0.00	    1.97
  281.0423	      0.1	    0.00	    1.97
  281.0458	      0.3	    0.00	    1.97
  281.0514	      0.1	    0.00	    1.97
  281.0565	     52.8	    0.05	    1.97
  281.0666	      2.1	    0.00	    1.97
  281.0698	      0.9	    0.00	    1.97
  281.0788	      0.4	    0.00	    1.97
  281.0831	      6.5	    0.01	    1.97
  281.0874	     18.6	    0.02	    1.97
  281.0953	     20.7	    0.02	    1.97
  281.1031	      0.8	    0.00	    1.97
  281.1081	    248.0	    0.22	    1.97
  281.1126	      0.3	    0.00	    1.97
  281.1162	      0.2	    0.00	    1.97
  281.1170	      0.2	    0.00	    1.97
  281.1217	      0.8	    0.00	    1.97
  281.1250	      5.9	    0.01	    1.97
  281.1298	      1.0	    0.00	    1.97
  281.1354	      0.2	    0.00	    1.97
  281.1411	      0.1	    0.00	    1.97
  281.1466	      0.2	    0.00	    1.97
  281.1549	      0.5	    0.00	    1.97
  281.1571	      0.7	    0.00	    1.97
  281.1616	      3.1	    0.00	    1.97
  281.1660	      0.2	    0.00	    1.97
  281.1677	      0.2	    0.00	    1.97
  281.1751	      0.3	    0.00	    1.97
  281.1852	      0.1	    0.00	    1.97
  281.1900	      0.3	    0.00	    1.97
  281.1963	      0.2	    0.00	    1.97
  281.2085	      0.1	    0.00	    1.97
  281.2116	      2.9	    0.00	    1.97
  281.2238	      0.1	    0.00	    1.97
  281.2269	      0.1	    0.00	    1.97
  281.2394	      8.5	    0.01	    1.97
  281.2440	      0.2	    0.00	    1.97
  281.2482	   1792.5	    1.59	    1.97
  281.2538	      0.5	    0.00	    1.97
  281.2584	      0.2	    0.00	    1.97
  281.2650	      0.1	    0.00	    1.97
  281.2690	      0.2	    0.00	    1.97
  281.2768	      0.2	    0.00	    1.97
  281.2806	      0.1	    0.00	    1.97
  281.2852	      0.2	    0.00	    1.97
  281.2901	      0.3	    0.00	    1.97
  281.2987	      0.1	    0.00	    1.97
  281.3053	      0.2	    0.00	    1.97
  281.3258	      0.2	    0.00	    1.97
  281.3324	      0.1	    0.00	    1.97
  281.3370	      0.2	    0.00	    1.97
  281.3435	      0.1	    0.00	    1.97
  281.3487	      0.2	    0.00	    1.97
  281.3547	      0.1	    0.00	    1.97
  281.3668	      0.2	    0.00	    1.97
  281.3688	      0.3	    0.00	    1.97
  281.3777	      0.2	    0.00	    1.97
  281.3816	      0.1	    0.00	    1.97
  281.3934	      0.1	    0.00	    1.97
  281.3989	      0.1	    0.00	    1.97
  281.4018	      0.2	    0.00	    1.97
  281.4092	      0.2	    0.00	    1.97
  281.4274	      0.1	    0.00	    1.97
  281.4353	      0.3	    0.00	    1.97
  281.4397	      0.1	    0.00	    1.97
  281.4446	      0.1	    0.00	    1.97
  281.4493	      0.1	    0.00	    1.97
  281.4713	      0.1	    0.00	    1.97
  281.4745	      0.1	    0.00	    1.97
  281.4870	      0.2	    0.00	    1.97
  281.4902	      0.1	    0.00	    1.97
  281.4929	      0.2	    0.00	    1.97
  281.4966	      0.1	    0.00	    1.97
  281.4978	      0.1	    0.00	    1.97
  281.4991	      0.1	    0.00	    1.97
  281.5179	      0.3	    0.00	    1.97
  281.5230	      0.2	    0.00	    1.97
  281.5311	      0.1	    0.00	    1.97
  281.5362	      0.1	    0.00	    1.97
  281.5422	      0.3	    0.00	    1.97
  281.5553	      0.2	    0.00	    1.97
  281.5594	      0.1	    0.00	    1.97
  281.5671	      0.1	    0.00	    1.97
  281.5843	      0.1	    0.00	    1.97
  281.5885	      0.1	    0.00	    1.97
  281.5988	      0.1	    0.00	    1.97
  281.6279	      0.1	    0.00	    1.97
  281.6367	      0.1	    0.00	    1.97
  281.6420	      0.2	    0.00	    1.97
  281.6449	      0.1	    0.00	    1.97
  281.6517	      0.1	    0.00	    1.97
  281.6555	      0.4	    0.00	    1.97
  281.6596	      0.1	    0.00	    1.97
  281.6728	      0.1	    0.00	    1.97
  281.6775	      0.1	    0.00	    1.97
  281.6818	      0.1	    0.00	    1.97
  281.6963	      0.1	    0.00	    1.97
  281.7090	      0.2	    0.00	    1.97
  281.7103	      0.2	    0.00	    1.97
  281.7115	      0.2	    0.00	    1.97
  281.7148	      0.1	    0.00	    1.97
  281.7319	      0.4	    0.00	    1.97
  281.7460	      0.1	    0.00	    1.97
  281.7495	      0.3	    0.00	    1.97
  281.7567	      0.1	    0.00	    1.97
  281.7650	      0.2	    0.00	    1.97
  281.7712	      0.2	    0.00	    1.97
  281.7748	      0.2	    0.00	    1.97
  281.7868	      0.3	    0.00	    1.97
  281.7986	      0.1	    0.00	    1.97
  281.8025	      0.1	    0.00	    1.97
  281.8071	      0.2	    0.00	    1.97
  281.8173	      0.2	    0.00	    1.97
  281.8322	      0.1	    0.00	    1.97
  281.8385	      0.1	    0.00	    1.97
  281.8462	      0.1	    0.00	    1.97
  281.8564	      0.3	    0.00	    1.97
  281.8756	      0.4	    0.00	    1.97
  281.8805	      0.2	    0.00	    1.97
  281.8819	      0.2	    0.00	    1.97
  281.8943	      0.1	    0.00	    1.97
  281.9008	      0.1	    0.00	    1.97
  281.9073	      0.1	    0.00	    1.97
  281.9135	      0.1	    0.00	    1.97
  281.9247	      0.1	    0.00	    1.97
  281.9288	      0.2	    0.00	    1.97
  281.9376	      0.2	    0.00	    1.97
  281.9528	      0.1	    0.00	    1.97
  281.9704	      0.4	    0.00	    1.97
  281.9737	      0.3	    0.00	    1.97
  281.9803	      0.2	    0.00	    1.97
  282.0018	      0.2	    0.00	    1.97
  282.0088	      0.1	    0.00	    1.97
  282.0184	      0.8	    0.00	    1.97
  282.0229	      0.2	    0.00	    1.97
  282.0273	      0.1	    0.00	    1.97
  282.0320	      0.2	    0.00	    1.97
  282.0380	      0.3	    0.00	    1.97
  282.0437	      0.3	    0.00	    1.97
  282.0524	      0.4	    0.00	    1.97
  282.0595	      0.7	    0.00	    1.97
  282.0642	      0.8	    0.00	    1.97
  282.0664	      0.7	    0.00	    1.97
  282.0713	      0.4	    0.00	    1.97
  282.0798	      3.8	    0.00	    1.97
  282.0842	      1.8	    0.00	    1.97
  282.0905	      2.1	    0.00	    1.97
  282.0990	      0.9	    0.00	    1.97
  282.1034	    490.2	    0.44	    1.97
  282.1114	      7.0	    0.01	    1.97
  282.1160	     11.8	    0.01	    1.97
  282.1201	      1.0	    0.00	    1.97
  282.1241	      0.5	    0.00	    1.97
  282.1282	      0.4	    0.00	    1.97
  282.1391	      0.1	    0.00	    1.97
  282.1456	      0.3	    0.00	    1.97
  282.1498	      0.1	    0.00	    1.97
  282.1566	      0.2	    0.00	    1.97
  282.1595	      0.1	    0.00	    1.97
  282.1715	      0.1	    0.00	    1.97
  282.1747	      0.2	    0.00	    1.97
  282.1768	      0.1	    0.00	    1.97
  282.1779	      0.1	    0.00	    1.97
  282.1819	      0.3	    0.00	    1.97
  282.1841	      0.1	    0.00	    1.97
  282.1868	      0.3	    0.00	    1.97
  282.1926	      0.1	    0.00	    1.97
  282.2000	      0.1	    0.00	    1.97
  282.2159	      0.1	    0.00	    1.97
  282.2200	      0.1	    0.00	    1.97
  282.2256	      0.1	    0.00	    1.97
  282.2465	      0.4	    0.00	    1.97
  282.2516	    200.7	    0.18	    1.97
  282.2632	      0.1	    0.00	    1.97
  282.2976	      0.1	    0.00	    1.97
  282.3262	      0.1	    0.00	    1.97
  282.3294	      0.1	    0.00	    1.97
  282.3343	      0.1	    0.00	    1.97
  282.3477	      0.3	    0.00	    1.97
  282.3555	      0.1	    0.00	    1.97
  282.3863	      0.1	    0.00	    1.97
  282.3915	      0.2	    0.00	    1.97
  282.3933	      0.1	    0.00	    1.97
  282.3962	      0.2	    0.00	    1.97
  282.4032	      0.1	    0.00	    1.97
  282.4141	      0.2	    0.00	    1.97
  282.4186	      0.2	    0.00	    1.97
  282.4351	      0.1	    0.00	    1.97
  282.4447	      0.1	    0.00	    1.97
  282.4675	      0.1	    0.00	    1.97
  282.4757	      0.1	    0.00	    1.97
  282.4865	      0.1	    0.00	    1.97
  282.4957	      0.1	    0.00	    1.97
  282.4998	      0.1	    0.00	    1.97
  282.5059	      0.1	    0.00	    1.97
