SPECTRUM - MS
c13_1-qb.raw
FTMS - p NSI Full ms [100.00-1000.00]
Scan #: 1
RT: 0.01
m/z	Intensity	Relative	Noise
  174.5730	      0.1	    0.00	    0.13
  174.5748	      0.1	    0.00	    0.13
  174.5782	      0.1	    0.00	    0.13
  174.5854	      0.1	    0.00	    0.13
  174.5915	      0.3	    0.00	    0.13
  174.5971	      0.1	    0.00	    0.13
  174.6042	      0.2	    0.00	    0.13
  174.6069	      0.1	    0.00	    0.13
  174.6097	      0.1	    0.00	    0.13
  174.6106	      0.1	    0.00	    0.13
  174.6128	      0.1	    0.00	    0.13
  174.6191	      0.2	    0.00	    0.13
  174.6210	      0.1	    0.00	    0.13
  174.6284	      0.1	    0.00	    0.13
  174.6304	      0.1	    0.00	    0.13
  174.6331	      0.1	    0.00	    0.13
  174.6362	      0.1	    0.00	    0.13
  174.6393	      0.1	    0.00	    0.13
  174.6457	      0.1	    0.00	    0.13
  174.6540	      0.1	    0.00	    0.13
  174.6584	      0.1	    0.00	    0.13
  174.6593	      0.1	    0.00	    0.13
  174.6669	      0.1	    0.00	    0.13
  174.6718	      0.3	    0.00	    0.13
  174.6738	      0.1	    0.00	    0.13
  174.6745	      0.1	    0.00	    0.13
  174.6751	      0.1	    0.00	    0.13
  174.6783	      0.1	    0.00	    0.13
  174.6806	      0.2	    0.00	    0.13
  174.6876	      0.1	    0.00	    0.12
  174.6907	      0.1	    0.00	    0.12
  174.6938	      0.1	    0.00	    0.12
  174.6961	      0.2	    0.00	    0.12
  174.7009	      0.1	    0.00	    0.12
  174.7034	      0.1	    0.00	    0.12
  174.7105	      0.1	    0.00	    0.12
  174.7204	      0.2	    0.00	    0.12
  174.7220	      0.2	    0.00	    0.12
  174.7231	      0.1	    0.00	    0.12
  174.7248	      0.1	    0.00	    0.12
  174.7367	      0.1	    0.00	    0.12
  174.7399	      0.2	    0.00	    0.12
  174.7467	      0.1	    0.00	    0.12
  174.7489	      0.2	    0.00	    0.12
  174.7566	      0.2	    0.00	    0.12
  174.7604	      0.1	    0.00	    0.12
  174.7630	      0.3	    0.00	    0.12
  174.7645	      0.1	    0.00	    0.12
  174.7658	      0.2	    0.00	    0.12
  174.7681	      0.1	    0.00	    0.12
  174.7706	      0.1	    0.00	    0.12
  174.7727	      0.2	    0.00	    0.12
  174.7756	      0.1	    0.00	    0.12
  174.7779	      0.2	    0.00	    0.12
  174.7856	      0.1	    0.00	    0.12
  174.7866	      0.1	    0.00	    0.12
  174.7940	      0.1	    0.00	    0.12
  174.7995	      0.1	    0.00	    0.12
  174.8138	      0.1	    0.00	    0.12
  174.8162	      0.1	    0.00	    0.12
  174.8181	      0.2	    0.00	    0.12
  174.8202	      0.1	    0.00	    0.12
  174.8215	      0.1	    0.00	    0.12
  174.8246	      0.1	    0.00	    0.12
  174.8252	      0.1	    0.00	    0.12
  174.8257	      0.1	    0.00	    0.12
  174.8368	      0.1	    0.00	    0.12
  174.8407	      0.2	    0.00	    0.12
  174.8423	      0.2	    0.00	    0.12
  174.8443	      0.2	    0.00	    0.12
  174.8500	      0.2	    0.00	    0.12
  174.8520	      0.1	    0.00	    0.12
  174.8602	      0.1	    0.00	    0.12
  174.8608	      0.1	    0.00	    0.12
  174.8639	      0.1	    0.00	    0.12
  174.8667	      0.1	    0.00	    0.12
  174.8752	      0.1	    0.00	    0.12
  174.8757	      0.1	    0.00	    0.12
  174.8773	      0.2	    0.00	    0.12
  174.8819	      0.1	    0.00	    0.12
  174.8836	      0.1	    0.00	    0.12
  174.8854	      0.1	    0.00	    0.12
  174.8875	      0.3	    0.00	    0.12
  174.8898	      0.1	    0.00	    0.12
  174.8941	      0.2	    0.00	    0.12
  174.9121	      0.1	    0.00	    0.12
  174.9180	      0.1	    0.00	    0.12
  174.9198	      0.1	    0.00	    0.12
  174.9218	      0.1	    0.00	    0.12
  174.9253	      0.1	    0.00	    0.12
  174.9267	      0.1	    0.00	    0.12
  174.9283	      0.1	    0.00	    0.12
  174.9287	      0.1	    0.00	    0.12
  174.9300	      0.1	    0.00	    0.12
  174.9330	      0.1	    0.00	    0.12
  174.9359	      0.1	    0.00	    0.12
  174.9366	      0.1	    0.00	    0.12
  174.9372	      0.1	    0.00	    0.12
  174.9432	      0.1	    0.00	    0.12
  174.9463	      2.3	    0.00	    0.12
  174.9485	      0.1	    0.00	    0.12
  174.9506	      0.1	    0.00	    0.12
  174.9540	      0.1	    0.00	    0.12
  174.9623	      0.2	    0.00	    0.12
  174.9663	      0.2	    0.00	    0.12
  174.9714	      0.1	    0.00	    0.12
  174.9742	      0.1	    0.00	    0.12
  174.9756	      0.2	    0.00	    0.12
  174.9769	      0.1	    0.00	    0.12
  174.9789	      0.2	    0.00	    0.12
  174.9815	      0.1	    0.00	    0.12
  174.9845	      0.1	    0.00	    0.12
  174.9883	      0.2	    0.00	    0.12
  174.9913	      0.1	    0.00	    0.12
  174.9975	      0.1	    0.00	    0.12
  175.0087	      0.2	    0.00	    0.12
  175.0123	      0.1	    0.00	    0.12
  175.0144	      0.3	    0.00	    0.12
  175.0170	      0.1	    0.00	    0.12
  175.0205	      0.1	    0.00	    0.12
  175.0242	     85.4	    0.07	    0.12
  175.0268	    181.0	    0.16	    0.12
  175.0295	      0.1	    0.00	    0.12
  175.0331	      0.4	    0.00	    0.12
  175.0348	      0.2	    0.00	    0.12
  175.0394	      3.3	    0.00	    0.12
  175.0433	      0.2	    0.00	    0.12
  175.0462	      2.6	    0.00	    0.12
  175.0482	      0.3	    0.00	    0.12
  175.0506	    996.4	    0.87	    0.12
  175.0542	      0.9	    0.00	    0.12
  175.0587	    298.8	    0.26	    0.12
  175.0612	      0.4	    0.00	    0.12
  175.0631	      0.3	    0.00	    0.12
  175.0711	      0.3	    0.00	    0.12
  175.0739	      0.1	    0.00	    0.12
  175.0758	      0.7	    0.00	    0.12
  175.0781	      4.6	    0.00	    0.12
  175.0800	      0.2	    0.00	    0.12
  175.0818	      0.1	    0.00	    0.12
  175.0822	      0.1	    0.00	    0.12
  175.0835	      0.1	    0.00	    0.12
  175.0870	     14.7	    0.01	    0.12
  175.0903	      2.4	    0.00	    0.12
  175.0944	      0.1	    0.00	    0.12
  175.0970	      0.2	    0.00	    0.12
  175.0998	      0.1	    0.00	    0.12
  175.1022	      0.1	    0.00	    0.12
  175.1053	      0.2	    0.00	    0.12
  175.1070	      0.1	    0.00	    0.12
  175.1098	      0.1	    0.00	    0.12
  175.1101	      0.1	    0.00	    0.12
  175.1110	      0.1	    0.00	    0.12
  175.1138	      0.1	    0.00	    0.12
  175.1162	      0.1	    0.00	    0.12
  175.1187	      0.2	    0.00	    0.12
  175.1225	      0.1	    0.00	    0.12
  175.1254	      0.2	    0.00	    0.12
  175.1305	      0.2	    0.00	    0.12
  175.1323	      0.1	    0.00	    0.12
  175.1351	      0.1	    0.00	    0.12
  175.1394	      0.1	    0.00	    0.12
  175.1431	      0.1	    0.00	    0.12
  175.1435	      0.1	    0.00	    0.12
  175.1454	      0.2	    0.00	    0.12
  175.1476	      0.1	    0.00	    0.12
  175.1498	      0.1	    0.00	    0.12
  175.1509	      0.1	    0.00	    0.12
  175.1556	      0.1	    0.00	    0.12
  175.1573	      0.3	    0.00	    0.12
  175.1597	      0.1	    0.00	    0.12
  175.1618	      0.1	    0.00	    0.12
  175.1667	      0.1	    0.00	    0.12
  175.1726	      0.2	    0.00	    0.12
  175.1769	      0.1	    0.00	    0.12
  175.1774	      0.1	    0.00	    0.12
  175.1781	      0.1	    0.00	    0.12
  175.1828	      0.1	    0.00	    0.12
  175.1855	      0.2	    0.00	    0.12
  175.1884	      0.2	    0.00	    0.12
  175.1933	      0.1	    0.00	    0.12
  175.1967	      0.2	    0.00	    0.12
  175.1984	      0.1	    0.00	    0.12
  175.2037	      0.2	    0.00	    0.12
  175.2092	      0.1	    0.00	    0.12
  175.2107	      0.2	    0.00	    0.12
  175.2168	      0.1	    0.00	    0.12
  175.2192	      0.1	    0.00	    0.12
  175.2233	      0.1	    0.00	    0.12
  175.2306	      0.2	    0.00	    0.12
  175.2329	      0.1	    0.00	    0.12
  175.2350	      0.1	    0.00	    0.12
  175.2366	      0.1	    0.00	    0.12
  175.2384	      0.1	    0.00	    0.12
  175.2408	      0.1	    0.00	    0.12
  175.2419	      0.1	    0.00	    0.12
  175.2438	      0.1	    0.00	    0.12
  175.2517	      0.2	    0.00	    0.12
  175.2575	      0.1	    0.00	    0.12
  175.2598	      0.1	    0.00	    0.12
  175.2605	      0.1	    0.00	    0.12
  175.2611	      0.1	    0.00	    0.12
  175.2638	      0.1	    0.00	    0.12
  175.2662	      0.2	    0.00	    0.12
  175.2711	      0.1	    0.00	    0.12
  175.2732	      0.2	    0.00	    0.12
  175.2761	      0.2	    0.00	    0.12
  175.2866	      0.2	    0.00	    0.12
  175.2899	      0.1	    0.00	    0.12
  175.2977	      0.2	    0.00	    0.12
  175.3054	      0.1	    0.00	    0.12
  175.3059	      0.1	    0.00	    0.12
  175.3068	      0.1	    0.00	    0.12
  175.3145	      0.2	    0.00	    0.12
  175.3166	      0.1	    0.00	    0.12
  175.3215	      0.1	    0.00	    0.12
  175.3229	      0.1	    0.00	    0.12
  175.3249	      0.1	    0.00	    0.12
  175.3265	      0.1	    0.00	    0.12
  175.3304	      0.1	    0.00	    0.12
  175.3370	      0.2	    0.00	    0.12
  175.3398	      0.1	    0.00	    0.12
  175.3413	      0.1	    0.00	    0.12
  175.3431	      0.1	    0.00	    0.12
  175.3476	      0.1	    0.00	    0.12
  175.3540	      0.2	    0.00	    0.12
  175.3618	      0.1	    0.00	    0.12
  175.3630	      0.1	    0.00	    0.12
  175.3651	      0.2	    0.00	    0.12
  175.3684	      0.2	    0.00	    0.12
  175.3699	      0.1	    0.00	    0.12
  175.3734	      0.1	    0.00	    0.12
  175.3762	      0.2	    0.00	    0.12
  175.3802	      0.1	    0.00	    0.12
  175.3828	      0.2	    0.00	    0.12
  175.3852	      0.1	    0.00	    0.12
  175.3874	      0.1	    0.00	    0.12
  175.3899	      0.2	    0.00	    0.12
  175.3918	      0.1	    0.00	    0.12
  175.4017	      0.1	    0.00	    0.12
  175.4038	      0.1	    0.00	    0.12
  175.4060	      0.1	    0.00	    0.12
  175.4088	      0.1	    0.00	    0.12
  175.4132	      0.1	    0.00	    0.12
  175.4228	      0.1	    0.00	    0.12
  175.4255	      0.1	    0.00	    0.12
  175.4274	      0.1	    0.00	    0.12
  175.4387	      0.2	    0.00	    0.12
  175.4404	      0.1	    0.00	    0.12
  175.4488	      0.1	    0.00	    0.12
  175.4554	      0.2	    0.00	    0.12
  175.4591	      0.1	    0.00	    0.12
  175.4622	      0.2	    0.00	    0.12
  175.4641	      0.1	    0.00	    0.12
  175.4657	      0.1	    0.00	    0.12
  175.4679	      0.1	    0.00	    0.12
  175.4698	      0.1	    0.00	    0.12
  175.4730	      0.2	    0.00	    0.12
  175.4748	      0.2	    0.00	    0.12
  175.4767	      0.1	    0.00	    0.12
  175.4776	      0.1	    0.00	    0.12
  175.4800	      0.1	    0.00	    0.12
  175.4860	      0.1	    0.00	    0.12
  175.4887	      0.1	    0.00	    0.12
  175.4906	      0.2	    0.00	    0.12
  175.4931	      0.2	    0.00	    0.12
  175.4953	      0.1	    0.00	    0.12
  175.4983	      0.1	    0.00	    0.12
  175.5018	      0.2	    0.00	    0.12
  175.5053	      0.2	    0.00	    0.12
  175.5081	      0.1	    0.00	    0.12
  175.5101	      0.1	    0.00	    0.12
  175.5159	      0.1	    0.00	    0.12
  175.5174	      0.1	    0.00	    0.12
  175.5202	      0.1	    0.00	    0.12
  175.5282	      0.2	    0.00	    0.12
  175.5319	      0.1	    0.00	    0.12
  175.5332	      0.2	    0.00	    0.12
  175.5387	      0.1	    0.00	    0.12
  175.5415	      0.2	    0.00	    0.12
  175.5447	      0.1	    0.00	    0.12
  175.5508	      0.2	    0.00	    0.12
  175.5515	      0.2	    0.00	    0.12
  175.5562	      0.1	    0.00	    0.12
  175.5608	      0.1	    0.00	    0.12
  175.5626	      0.1	    0.00	    0.12
  175.5649	      0.2	    0.00	    0.12
  175.5699	      0.1	    0.00	    0.12
  175.5730	      0.1	    0.00	    0.12
  175.5765	      0.1	    0.00	    0.12
  175.5836	      0.1	    0.00	    0.12
  175.5862	      0.1	    0.00	    0.12
  175.5885	      0.1	    0.00	    0.12
  175.5905	      0.1	    0.00	    0.12
  175.5927	      0.1	    0.00	    0.12
  175.5962	      0.1	    0.00	    0.12
  175.5992	      0.1	    0.00	    0.12
  175.6063	      0.1	    0.00	    0.12
  175.6111	      0.1	    0.00	    0.12
  175.6157	      0.1	    0.00	    0.12
  175.6179	      0.1	    0.00	    0.12
  175.6269	      0.3	    0.00	    0.12
  175.6341	      0.1	    0.00	    0.12
  175.6385	      0.1	    0.00	    0.12
  175.6401	      0.1	    0.00	    0.12
  175.6431	      0.2	    0.00	    0.12
  175.6466	      0.1	    0.00	    0.12
  175.6491	      0.1	    0.00	    0.12
  175.6564	      0.1	    0.00	    0.12
  175.6579	      0.1	    0.00	    0.12
  175.6604	      0.1	    0.00	    0.12
  175.6626	      0.2	    0.00	    0.12
  175.6655	      0.2	    0.00	    0.12
  175.6659	      0.2	    0.00	    0.12
  175.6683	      0.1	    0.00	    0.12
  175.6701	      0.1	    0.00	    0.12
  175.6717	      0.1	    0.00	    0.12
  175.6725	      0.1	    0.00	    0.12
  175.6731	      0.1	    0.00	    0.12
  175.6748	      0.1	    0.00	    0.12
  175.6844	      0.2	    0.00	    0.12
  175.6860	      0.2	    0.00	    0.12
  175.6898	      0.1	    0.00	    0.12
  175.6939	      0.1	    0.00	    0.12
  175.6979	      0.1	    0.00	    0.12
  175.7009	      0.1	    0.00	    0.12
  175.7035	      0.1	    0.00	    0.12
  175.7067	      0.1	    0.00	    0.12
  175.7104	      0.1	    0.00	    0.12
  175.7229	      0.1	    0.00	    0.12
  175.7277	      0.1	    0.00	    0.12
  175.7307	      0.1	    0.00	    0.12
  175.7341	      0.3	    0.00	    0.12
  175.7383	      0.1	    0.00	    0.12
  175.7407	      0.1	    0.00	    0.12
  175.7432	      0.1	    0.00	    0.12
  175.7456	      0.2	    0.00	    0.12
  175.7517	      0.1	    0.00	    0.12
  175.7561	      0.1	    0.00	    0.12
  175.7585	      0.1	    0.00	    0.12
  175.7624	      0.1	    0.00	    0.12
  175.7643	      0.1	    0.00	    0.12
  175.7708	      0.1	    0.00	    0.12
  175.7751	      0.1	    0.00	    0.12
  175.7796	      0.1	    0.00	    0.12
  175.7827	      0.2	    0.00	    0.12
  175.7847	      0.2	    0.00	    0.12
  175.7866	      0.2	    0.00	    0.12
  175.7880	      0.1	    0.00	    0.12
  175.7930	      0.1	    0.00	    0.12
  175.7955	      0.1	    0.00	    0.12
  175.7988	      0.1	    0.00	    0.12
  175.8006	      0.1	    0.00	    0.12
  175.8033	      0.1	    0.00	    0.12
  175.8052	      0.1	    0.00	    0.12
  175.8064	      0.2	    0.00	    0.12
  175.8092	      0.1	    0.00	    0.12
  175.8113	      0.1	    0.00	    0.12
  175.8153	      0.2	    0.00	    0.12
  175.8201	      0.1	    0.00	    0.12
  175.8216	      0.2	    0.00	    0.12
  175.8270	      0.1	    0.00	    0.12
  175.8297	      0.1	    0.00	    0.12
  175.8390	      0.1	    0.00	    0.12
  175.8402	      0.1	    0.00	    0.12
  175.8408	      0.1	    0.00	    0.12
  175.8413	      0.1	    0.00	    0.12
  175.8420	      0.1	    0.00	    0.12
  175.8458	      0.1	    0.00	    0.12
  175.8512	      0.1	    0.00	    0.12
  175.8544	      0.1	    0.00	    0.12
  175.8590	      0.1	    0.00	    0.12
  175.8652	      0.1	    0.00	    0.12
  175.8674	      0.2	    0.00	    0.12
  175.8704	      0.1	    0.00	    0.12
  175.8746	      0.1	    0.00	    0.12
  175.8778	      0.3	    0.00	    0.12
  175.8809	      0.1	    0.00	    0.12
  175.8826	      0.2	    0.00	    0.12
  175.8853	      0.2	    0.00	    0.12
  175.8909	      0.1	    0.00	    0.12
  175.8941	      0.1	    0.00	    0.12
  175.8991	      0.1	    0.00	    0.12
  175.9047	      0.1	    0.00	    0.12
  175.9059	      0.1	    0.00	    0.12
  175.9094	      0.1	    0.00	    0.12
  175.9125	      0.1	    0.00	    0.12
  175.9163	      0.1	    0.00	    0.12
  175.9202	      0.2	    0.00	    0.12
  175.9235	      0.1	    0.00	    0.12
  175.9242	      0.1	    0.00	    0.12
  175.9246	      0.1	    0.00	    0.12
  175.9272	      0.1	    0.00	    0.12
  175.9372	      0.1	    0.00	    0.12
  175.9392	      0.1	    0.00	    0.12
  175.9419	      0.1	    0.00	    0.12
  175.9450	      0.1	    0.00	    0.12
  175.9508	      0.1	    0.00	    0.12
  175.9548	      0.1	    0.00	    0.12
  175.9566	      0.1	    0.00	    0.12
  175.9614	      0.2	    0.00	    0.12
  175.9638	      0.1	    0.00	    0.12
  175.9673	      0.1	    0.00	    0.12
  175.9701	      0.1	    0.00	    0.12
  175.9759	      0.2	    0.00	    0.12
  175.9817	      0.1	    0.00	    0.12
  175.9864	      0.1	    0.00	    0.12
  175.9900	      0.3	    0.00	    0.12
  175.9930	      0.1	    0.00	    0.12
  175.9988	      0.2	    0.00	    0.12
  176.0014	      0.2	    0.00	    0.12
  176.0034	      0.1	    0.00	    0.12
  176.0056	      0.1	    0.00	    0.12
  176.0085	      0.2	    0.00	    0.12
  176.0096	      0.2	    0.00	    0.12
  176.0167	      0.9	    0.00	    0.12
  176.0221	      3.4	    0.00	    0.12
  176.0275	      0.3	    0.00	    0.12
  176.0303	      0.4	    0.00	    0.12
  176.0347	    481.4	    0.42	    0.12
  176.0372	      0.3	    0.00	    0.12
  176.0430	      0.3	    0.00	    0.12
  176.0458	      0.6	    0.00	    0.12
  176.0479	      0.1	    0.00	    0.12
  176.0504	      0.1	    0.00	    0.12
  176.0541	     14.3	    0.01	    0.12
  176.0585	      3.9	    0.00	    0.12
  176.0624	      0.5	    0.00	    0.12
  176.0654	      0.1	    0.00	    0.12
  176.0710	      3.3	    0.00	    0.12
  176.0805	      0.2	    0.00	    0.12
  176.0823	      0.1	    0.00	    0.12
  176.0853	      0.2	    0.00	    0.12
  176.0873	      0.1	    0.00	    0.12
  176.0898	      0.1	    0.00	    0.12
  176.0937	     57.3	    0.05	    0.12
  176.1009	      1.6	    0.00	    0.12
  176.1048	      0.2	    0.00	    0.12
  176.1068	      0.3	    0.00	    0.12
  176.1094	      0.3	    0.00	    0.12
  176.1111	      0.1	    0.00	    0.12
  176.1132	      0.2	    0.00	    0.12
  176.1168	      0.1	    0.00	    0.12
  176.1198	      0.3	    0.00	    0.12
  176.1250	      0.1	    0.00	    0.12
  176.1340	      0.1	    0.00	    0.12
  176.1388	      0.1	    0.00	    0.12
  176.1407	      0.1	    0.00	    0.12
  176.1432	      0.3	    0.00	    0.12
  176.1449	      0.2	    0.00	    0.12
  176.1482	      0.1	    0.00	    0.12
  176.1516	      0.1	    0.00	    0.12
  176.1542	      0.1	    0.00	    0.12
  176.1554	      0.1	    0.00	    0.12
  176.1583	      0.1	    0.00	    0.12
  176.1604	      0.1	    0.00	    0.12
  176.1638	      0.2	    0.00	    0.12
  176.1678	      0.1	    0.00	    0.12
  176.1717	      0.1	    0.00	    0.12
  176.1733	      0.1	    0.00	    0.12
  176.1746	      0.1	    0.00	    0.12
  176.1769	      0.1	    0.00	    0.12
  176.1779	      0.1	    0.00	    0.12
  176.1828	      0.1	    0.00	    0.12
  176.1844	      0.3	    0.00	    0.12
  176.1896	      0.1	    0.00	    0.12
  176.1979	      0.1	    0.00	    0.12
  176.2047	      0.1	    0.00	    0.12
  176.2095	      0.2	    0.00	    0.12
  176.2145	      0.1	    0.00	    0.12
  176.2182	      0.1	    0.00	    0.12
  176.2214	      0.1	    0.00	    0.12
  176.2232	      0.1	    0.00	    0.12
  176.2281	      0.1	    0.00	    0.12
  176.2342	      0.1	    0.00	    0.12
  176.2414	      0.1	    0.00	    0.12
  176.2458	      0.1	    0.00	    0.12
  176.2492	      0.1	    0.00	    0.12
  176.2516	      0.1	    0.00	    0.12
  176.2543	      0.1	    0.00	    0.12
  176.2559	      0.1	    0.00	    0.12
  176.2587	      0.2	    0.00	    0.12
  176.2617	      0.1	    0.00	    0.12
  176.2640	      0.2	    0.00	    0.12
  176.2721	      0.1	    0.00	    0.12
  176.2782	      0.2	    0.00	    0.12
  176.2801	      0.1	    0.00	    0.12
  176.2823	      0.1	    0.00	    0.12
  176.2877	      0.1	    0.00	    0.12
  176.2917	      0.1	    0.00	    0.12
  176.2943	      0.2	    0.00	    0.12
  176.2961	      0.1	    0.00	    0.12
  176.2997	      0.1	    0.00	    0.12
  176.3023	      0.1	    0.00	    0.12
  176.3047	      0.2	    0.00	    0.12
  176.3060	      0.2	    0.00	    0.12
  176.3078	      0.1	    0.00	    0.12
  176.3149	      0.1	    0.00	    0.12
  176.3217	      0.1	    0.00	    0.12
  176.3271	      0.1	    0.00	    0.12
  176.3297	      0.2	    0.00	    0.12
  176.3319	      0.1	    0.00	    0.12
  176.3341	      0.1	    0.00	    0.12
  176.3360	      0.1	    0.00	    0.12
  176.3404	      0.1	    0.00	    0.12
  176.3435	      0.2	    0.00	    0.12
  176.3463	      0.3	    0.00	    0.12
  176.3484	      0.3	    0.00	    0.12
  176.3506	      0.4	    0.00	    0.12
  176.3545	      0.4	    0.00	    0.12
  176.3553	      0.4	    0.00	    0.12
  176.3588	      1.2	    0.00	    0.12
  176.3637	      1.6	    0.00	    0.12
  176.3660	      1.9	    0.00	    0.12
  176.3689	      2.2	    0.00	    0.12
  176.3714	      2.3	    0.00	    0.12
  176.3730	      2.5	    0.00	    0.12
  176.3757	      1.7	    0.00	    0.12
  176.3778	      1.9	    0.00	    0.12
  176.3786	      1.9	    0.00	    0.12
  176.3807	      1.1	    0.00	    0.12
  176.3826	      1.1	    0.00	    0.12
  176.3845	      0.5	    0.00	    0.12
  176.3859	      0.7	    0.00	    0.12
  176.3890	      0.5	    0.00	    0.12
  176.3914	      0.7	    0.00	    0.12
  176.3941	      0.3	    0.00	    0.12
  176.3969	      0.1	    0.00	    0.12
  176.4013	      0.1	    0.00	    0.12
  176.4026	      0.1	    0.00	    0.12
  176.4042	      0.1	    0.00	    0.12
  176.4061	      0.3	    0.00	    0.12
  176.4111	      0.1	    0.00	    0.12
  176.4125	      0.3	    0.00	    0.12
  176.4161	      0.2	    0.00	    0.12
  176.4180	      0.1	    0.00	    0.12
  176.4250	      0.3	    0.00	    0.12
  176.4322	      0.2	    0.00	    0.12
  176.4343	      0.1	    0.00	    0.12
  176.4388	      0.1	    0.00	    0.12
  176.4433	      0.1	    0.00	    0.12
  176.4551	      0.1	    0.00	    0.12
  176.4570	      0.1	    0.00	    0.12
  176.4582	      0.1	    0.00	    0.12
  176.4588	      0.1	    0.00	    0.12
  176.4595	      0.1	    0.00	    0.12
  176.4625	      0.1	    0.00	    0.12
  176.4631	      0.1	    0.00	    0.12
  176.4648	      0.2	    0.00	    0.12
  176.4732	      0.2	    0.00	    0.12
  176.4750	      0.1	    0.00	    0.12
  176.4754	      0.1	    0.00	    0.12
  176.4774	      0.2	    0.00	    0.12
  176.4797	      0.1	    0.00	    0.12
  176.4811	      0.2	    0.00	    0.12
  176.4860	      0.1	    0.00	    0.12
  176.4897	      0.1	    0.00	    0.12
  176.4902	      0.1	    0.00	    0.12
  176.4909	      0.1	    0.00	    0.12
  176.4948	      0.1	    0.00	    0.12
  176.4970	      0.1	    0.00	    0.12
  176.4989	      0.3	    0.00	    0.12
  176.5006	      0.1	    0.00	    0.12
  176.5047	      0.1	    0.00	    0.12
  176.5133	      0.1	    0.00	    0.12
  176.5159	      0.1	    0.00	    0.12
  176.5240	      0.1	    0.00	    0.12
  176.5256	      0.2	    0.00	    0.12
  176.5291	      0.1	    0.00	    0.12
  176.5334	      0.1	    0.00	    0.12
  176.5340	      0.1	    0.00	    0.12
  176.5351	      0.1	    0.00	    0.12
  176.5358	      0.1	    0.00	    0.12
  176.5395	      0.1	    0.00	    0.12
  176.5439	      0.1	    0.00	    0.12
  176.5456	      0.2	    0.00	    0.12
  176.5539	      0.1	    0.00	    0.12
  176.5568	      0.1	    0.00	    0.12
  176.5584	      0.1	    0.00	    0.12
  176.5594	      0.1	    0.00	    0.12
  176.5665	      0.1	    0.00	    0.12
  176.5688	      0.2	    0.00	    0.12
  176.5710	      0.1	    0.00	    0.12
  176.5731	      0.2	    0.00	    0.12
  176.5757	      0.2	    0.00	    0.12
  176.5823	      0.2	    0.00	    0.12
  176.5864	      0.1	    0.00	    0.12
  176.5898	      0.1	    0.00	    0.12
  176.5971	      0.1	    0.00	    0.12
  176.5992	      0.1	    0.00	    0.12
  176.6012	      0.1	    0.00	    0.12
  176.6049	      0.1	    0.00	    0.12
  176.6065	      0.1	    0.00	    0.12
  176.6093	      0.1	    0.00	    0.12
  176.6116	      0.1	    0.00	    0.12
  176.6160	      0.1	    0.00	    0.12
  176.6222	      0.1	    0.00	    0.12
  176.6264	      0.1	    0.00	    0.12
  176.6296	      0.1	    0.00	    0.12
  176.6300	      0.1	    0.00	    0.12
  176.6306	      0.1	    0.00	    0.12
  176.6329	      0.1	    0.00	    0.12
  176.6401	      0.1	    0.00	    0.12
  176.6495	      0.1	    0.00	    0.12
  176.6591	      0.1	    0.00	    0.12
  176.6633	      0.1	    0.00	    0.12
  176.6687	      0.1	    0.00	    0.12
  176.6714	      0.2	    0.00	    0.12
  176.6733	      0.1	    0.00	    0.12
  176.6751	      0.2	    0.00	    0.12
  176.6777	      0.3	    0.00	    0.12
  176.6805	      0.1	    0.00	    0.12
  176.6847	      0.1	    0.00	    0.12
  176.6871	      0.1	    0.00	    0.12
  176.6883	      0.2	    0.00	    0.12
  176.6932	      0.2	    0.00	    0.12
  176.6951	      0.1	    0.00	    0.12
  176.6988	      0.1	    0.00	    0.12
  176.7009	      0.2	    0.00	    0.12
  176.7020	      0.1	    0.00	    0.12
  176.7037	      0.1	    0.00	    0.12
  176.7134	      0.2	    0.00	    0.12
  176.7157	      0.2	    0.00	    0.12
  176.7165	      0.1	    0.00	    0.12
  176.7209	      0.1	    0.00	    0.12
  176.7277	      0.1	    0.00	    0.12
  176.7311	      0.2	    0.00	    0.12
  176.7330	      0.1	    0.00	    0.12
  176.7356	      0.2	    0.00	    0.12
  176.7385	      0.1	    0.00	    0.12
  176.7405	      0.1	    0.00	    0.12
  176.7436	      0.1	    0.00	    0.12
  176.7461	      0.2	    0.00	    0.12
  176.7481	      0.1	    0.00	    0.12
  176.7508	      0.1	    0.00	    0.12
  176.7573	      0.1	    0.00	    0.12
  176.7587	      0.1	    0.00	    0.12
  176.7605	      0.4	    0.00	    0.12
  176.7625	      0.1	    0.00	    0.12
  176.7651	      0.2	    0.00	    0.12
  176.7722	      0.1	    0.00	    0.12
  176.7747	      0.2	    0.00	    0.12
  176.7767	      0.1	    0.00	    0.12
  176.7823	      0.1	    0.00	    0.12
  176.7872	      0.2	    0.00	    0.12
  176.7906	      0.2	    0.00	    0.12
  176.7925	      0.1	    0.00	    0.12
  176.7944	      0.1	    0.00	    0.12
  176.7962	      0.1	    0.00	    0.12
  176.8028	      0.1	    0.00	    0.12
  176.8089	      0.1	    0.00	    0.12
  176.8128	      0.2	    0.00	    0.12
  176.8149	      0.1	    0.00	    0.12
  176.8224	      0.1	    0.00	    0.12
  176.8267	      0.2	    0.00	    0.12
  176.8290	      0.1	    0.00	    0.12
  176.8320	      0.1	    0.00	    0.12
  176.8324	      0.1	    0.00	    0.12
  176.8330	      0.1	    0.00	    0.12
  176.8364	      0.4	    0.00	    0.12
  176.8398	      0.1	    0.00	    0.12
  176.8484	      0.1	    0.00	    0.12
